	PINK1-PRKN Mediated Mitophagy	Receptor Mediated Mitophagy
Gad2	0.0	0.0
Slc6a1	0.0	0.0
Slc6a13	0.0	0.0
Aldh5a1	0.0	0.0
Slc38a1	0.0	0.0
Chrne	0.0	0.0
Chrnd	0.0	0.0
Chrna4	0.0	0.0
Chrna3	0.0	0.0
Chrnb2	0.0	0.0
Chrng	0.0	0.0
Chrnb3	0.0	0.0
Chrna1	0.0	0.0
Chrna6	0.0	0.0
Chrna5	0.0	0.0
Chrna2	0.0	0.0
Chrna9	0.0	0.0
Chrna7	0.0	0.0
Gria4	0.0	0.0
Gria2	0.0	0.0
Gria1	0.0	0.0
Gria3	0.0	0.0
Grip1	0.0	0.0
Grip2	0.0	0.0
Nsf	0.0	0.0
Tspan7	0.0	0.0
Pick1	0.0	0.0
Camkk1	0.0	0.0
Camkk2	0.0	0.0
Camk1	0.0	0.0
Dlg3	0.0	0.0
Dlg1	0.0	0.0
Nefl	0.0	0.0
Grin2d	0.0	0.0
Grin2c	0.0	0.0
Grin2a	0.0	0.0
Grin3a	0.0	0.0
Grik2	0.0	0.0
Grik1	0.0	0.0
Ncald	0.0	0.0
Grik4	0.0	0.0
Grik3	0.0	0.0
Grik5	0.0	0.0
Adcy4	0.0	0.0
Adcy9	0.0	0.0
Adcy1	0.0	0.0
Adcy8	0.0	0.0
Adcy7	0.0	0.0
Adcy2	0.0	0.0
Adcy3	0.0	0.0
Gnal	0.0	0.0
Kcnj15	0.0	0.0
Kcnj6	0.0	0.0
Kcnj3	0.0	0.0
Gabbr2	0.0	0.0
Kcnj10	0.0	0.0
Gabbr1	0.0	0.0
Kcnj16	0.0	0.0
Kcnj5	0.0	0.0
Kcnj9	0.0	0.0
Kcnn4	0.0	0.0
Kcnmb4	0.0	0.0
Kcnmb3	0.0	0.0
Kcnmb2	0.0	0.0
Kcnn3	0.0	0.0
Kcnn1	0.0	0.0
Kcnn2	0.0	0.0
Hcn3	0.0	0.0
Hcn2	0.0	0.0
Hcn1	0.0	0.0
Kcnj8	0.0	0.0
Abcc8	0.0	0.0
Kcnj1	0.0	0.0
Kcnh7	0.0	0.0
Kcng1	0.0	0.0
Kcnq5	0.0	0.0
Kcnh6	0.0	0.0
Kcnv2	0.0	0.0
Kcnc1	0.0	0.0
Kcna10	0.0	0.0
Kcnh5	0.0	0.0
Kcnh3	0.0	0.0
Kcnv1	0.0	0.0
Kcng4	0.0	0.0
Kcna5	0.0	0.0
Kcnab3	0.0	0.0
Kcng3	0.0	0.0
Kcnc4	0.0	0.0
Kcnh8	0.0	0.0
Kcns2	0.0	0.0
Kcnh1	0.0	0.0
Kcnq4	0.0	0.0
Kcna4	0.0	0.0
Kcna2	0.0	0.0
Kcna7	0.0	0.0
Kcna1	0.0	0.0
Kcnf1	0.0	0.0
Kcnab1	0.0	0.0
Kcnh4	0.0	0.0
Kcnc3	0.0	0.0
Kcnb2	0.0	0.0
Kcnq2	0.0	0.0
Kcna6	0.0	0.0
Kcnq3	0.0	0.0
Kcna3	0.0	0.0
Kcns1	0.0	0.0
Il1rapl2	0.0	0.0
Slitrk3	0.0	0.0
Ptprf	0.0	0.0
Ptprs	0.0	0.0
Lrrc4b	0.0	0.0
Slitrk1	0.0	0.0
Ppfibp1	0.0	0.0
Ppfibp2	0.0	0.0
Slitrk2	0.0	0.0
Ntrk3	0.0	0.0
Slitrk4	0.0	0.0
Slitrk5	0.0	0.0
Ptprd	0.0	0.0
Slitrk6	0.0	0.0
Homer3	0.0	0.0
Shank1	0.0	0.0
Dlgap3	0.0	0.0
Dlgap2	0.0	0.0
Grm5	0.0	0.0
Nlgn3	0.0	0.0
Epb41l2	0.0	0.0
Dlgap4	0.0	0.0
Nrxn2	0.0	0.0
Dlgap1	0.0	0.0
Epb41l3	0.0	0.0
Homer2	0.0	0.0
Homer1	0.0	0.0
Epb41l5	0.0	0.0
Nlgn1	0.0	0.0
Epb41	0.0	0.0
Lrrtm3	0.0	0.0
Nlgn2	0.0	0.0
Nrxn1	0.0	0.0
Lrrtm4	0.0	0.0
Lrrtm2	0.0	0.0
Nrxn3	0.0	0.0
Grm1	0.0	0.0
Lrrtm1	0.0	0.0
Flot1	0.0	0.0
Rtn3	0.0	0.0
Lrfn3	0.0	0.0
Flot2	0.0	0.0
Lrfn2	0.0	0.0
Lrfn1	0.0	0.0
Lrfn4	0.0	0.0
Gabpa	0.0	0.0
Gabpb1	0.0	0.0
Sirt4	0.0	0.0
Sirt5	0.0	0.0
Fbf1	0.0	0.0
Septin2	0.0	0.0
Kif24	0.0	0.0
Cep97	0.0	0.0
Mark4	0.0	0.0
Ahi1	0.0	0.0
Tctn3	0.0	0.0
Mks1	0.0	0.0
Nphp1	0.0	0.0
B9d1	0.0	0.0
Sclt1	0.0	0.0
Cep83	0.0	0.0
Tmem67	0.0	0.0
Tctn1	0.0	0.0
Cep162	0.0	0.0
C2cd3	0.0	0.0
Cep89	0.0	0.0
Rab3ip	0.0	0.0
Cc2d2a	0.0	0.0
Ttbk2	0.0	0.0
Iqcb1	0.0	0.0
Tmem216	0.0	0.0
Nphp4	0.0	0.0
Rpgrip1l	0.0	0.0
Rho	0.0	0.0
Cngb1	0.0	0.0
Gbf1	0.0	0.0
Pkd2	0.0	0.0
Arf4	0.0	0.0
Cnga4	0.0	0.0
Rab11fip3	0.0	0.0
Cnga2	0.0	0.0
Asap1	0.0	0.0
Bbip1	0.0	0.0
Bbs4	0.0	0.0
Mchr1	0.0	0.0
Bbs1	0.0	0.0
Bbs10	0.0	0.0
Bbs7	0.0	0.0
Bbs12	0.0	0.0
Bbs5	0.0	0.0
Sstr3	0.0	0.0
Mkks	0.0	0.0
Bbs9	0.0	0.0
Lztfl1	0.0	0.0
Smo	0.0	0.0
Arl6	0.0	0.0
Bbs2	0.0	0.0
Ttc8	0.0	0.0
Nphp3	0.0	0.0
Pde6d	0.0	0.0
Ift27	0.0	0.0
Kif17	0.0	0.0
Dync2li1	0.0	0.0
Ift122	0.0	0.0
Ttc30b	0.0	0.0
Ift52	0.0	0.0
Ift57	0.0	0.0
Dync2i2	0.0	0.0
Dynlrb1	0.0	0.0
Ift20	0.0	0.0
Ift172	0.0	0.0
Dync2i1	0.0	0.0
Dynlt5	0.0	0.0
Trip11	0.0	0.0
Dynlrb2	0.0	0.0
Ift140	0.0	0.0
Dynlt2a1	0.0	0.0
Ift81	0.0	0.0
Wdr19	0.0	0.0
Ift80	0.0	0.0
Ift22	0.0	0.0
Dync2h1	0.0	0.0
Hspb11	0.0	0.0
Cluap1	0.0	0.0
Ttc26	0.0	0.0
Ift74	0.0	0.0
Ift46	0.0	0.0
Wdr35	0.0	0.0
Dynlt2a3	0.0	0.0
Ttc21b	0.0	0.0
Ift43	0.0	0.0
Dynlt2b	0.0	0.0
Traf3ip1	0.0	0.0
Bid	0.0	0.0
Bak1	0.0	0.0
Bad	0.0	0.0
Pmaip1	0.0	0.0
Bmf	0.0	0.0
Bcl2l11	0.0	0.0
Diablo	0.0	0.0
Septin4	0.0	0.0
Xiap	0.0	0.0
Aven	0.0	0.0
Apip	0.0	0.0
Casp7	0.0	0.0
Ppp3cc	0.0	0.0
Nmt1	0.0	0.0
Gzmb	0.0	0.0
Tnfrsf10b	0.0	0.0
Cflar	0.0	0.0
Fasl	0.0	0.0
Tnfsf10	0.0	0.0
Tradd	0.0	0.0
Fas	0.0	0.0
Mapt	0.0	0.0
Gas2	0.0	0.0
Casp6	0.0	0.0
Add1	0.0	0.0
Ocln	0.0	0.0
Tjp2	0.0	0.0
Tjp1	0.0	0.0
Dffb	0.0	0.0
Dffa	0.0	0.0
Kpna1	0.0	0.0
Hmgb2	0.0	0.0
Ldhd	0.0	0.0
Hscb	0.0	0.0
Fxn	0.0	0.0
Hspd1	0.0	0.0
Pitrm1	0.0	0.0
Fis1	0.0	0.0
Pex11b	0.0	0.0
Pex16	0.0	0.0
Gdap1	0.0	0.0
Acbd5	0.0	0.0
Atad1	0.0	0.0
Abcd2	0.0	0.0
Pex26	0.0	0.0
Pxmp4	0.0	0.0
Abcd3	0.0	0.0
Pex19	0.0	0.0
Pex3	0.0	0.0
Sgta	0.0	0.0
Serp1	0.0	0.0
Sec61g	0.0	0.0
Prnp	0.0	0.0
Stx5a	0.0	0.0
Gm10320	0.0	0.0
Catsperb	0.0	0.0
Catsper1	0.0	0.0
Catsper2	0.0	0.0
Kcnu1	0.0	0.0
Catsperd	0.0	0.0
Catsperg2	0.0	0.0
Catsper3	0.0	0.0
Catsper4	0.0	0.0
Acr	0.0	0.0
Izumo4	0.0	0.0
Izumo2	0.0	0.0
Izumo1	0.0	0.0
Izumo3	0.0	0.0
Adam30	0.0	0.0
Hyal5	0.0	0.0
Adam25	0.0	0.0
Adam2	0.0	0.0
Adam21	0.0	0.0
Zp2	0.0	0.0
Ovgp1	0.0	0.0
Zp1	0.0	0.0
Zp3	0.0	0.0
Rbp3	0.0	0.0
Opn1mw	0.0	0.0
Rlbp1	0.0	0.0
Opn1sw	0.0	0.0
Dhrs3	0.0	0.0
Cyp4v3	0.0	0.0
Hsd17b6	0.0	0.0
Sdr9c7	0.0	0.0
Dhrs9	0.0	0.0
Rdh10	0.0	0.0
Rdh1	0.0	0.0
Rpe65	0.0	0.0
Abca4	0.0	0.0
Rdh5	0.0	0.0
Rdh12	0.0	0.0
Myo7a	0.0	0.0
Stra6	0.0	0.0
Pde6b	0.0	0.0
Pde6g	0.0	0.0
Gnat1	0.0	0.0
Cnga1	0.0	0.0
Metap2	0.0	0.0
Grk4	0.0	0.0
Ppef1	0.0	0.0
Nmt2	0.0	0.0
Gucy2f	0.0	0.0
Rgs9bp	0.0	0.0
Fntb	0.0	0.0
Gucy2e	0.0	0.0
Guca1a	0.0	0.0
Sag	0.0	0.0
Grk1	0.0	0.0
Metap1	0.0	0.0
Fnta	0.0	0.0
Rcvrn	0.0	0.0
Guca1b	0.0	0.0
Olfr1206	0.0	0.0
Olfr381	0.0	0.0
Olfr396-ps1	0.0	0.0
Olfr1428	0.0	0.0
Olfr958	0.0	0.0
Olfr576	0.0	0.0
Olfr166	0.0	0.0
Olfr430	0.0	0.0
Olfr1269	0.0	0.0
Olfr434	0.0	0.0
Olfr693	0.0	0.0
Olfr1247	0.0	0.0
Olfr716	0.0	0.0
Olfr1564	0.0	0.0
Olfr394	0.0	0.0
Rtp2	0.0	0.0
Olfr3	0.0	0.0
Olfr110	0.0	0.0
Olfr263	0.0	0.0
Olfr1309	0.0	0.0
Olfr151	0.0	0.0
Olfr65	0.0	0.0
Rtp3	0.0	0.0
Olfr578	0.0	0.0
Olfr555	0.0	0.0
Rtp1	0.0	0.0
Olfr669	0.0	0.0
Olfr15	0.0	0.0
Olfr569	0.0	0.0
Olfr331	0.0	0.0
Olfr1354	0.0	0.0
Olfr368	0.0	0.0
Olfr330	0.0	0.0
Olfr981	0.0	0.0
Olfr788	0.0	0.0
Olfr23	0.0	0.0
Olfr137	0.0	0.0
Olfr1034	0.0	0.0
Olfr692	0.0	0.0
Olfr749	0.0	0.0
Olfr272	0.0	0.0
Olfr675	0.0	0.0
Olfr508	0.0	0.0
Olfr323	0.0	0.0
Olfr403	0.0	0.0
Olfr94	0.0	0.0
Olfr748	0.0	0.0
Olfr224	0.0	0.0
Olfr995	0.0	0.0
Olfr63	0.0	0.0
Olfr1020	0.0	0.0
Olfr191	0.0	0.0
Olfr948	0.0	0.0
Olfr1022	0.0	0.0
Olfr1451	0.0	0.0
Olfr273	0.0	0.0
Olfr44	0.0	0.0
Olfr945	0.0	0.0
Olfr1038-ps	0.0	0.0
Olfr984	0.0	0.0
Olfr691	0.0	0.0
Olfr39	0.0	0.0
Olfr8	0.0	0.0
Olfr473	0.0	0.0
Olfr67	0.0	0.0
Olfr1258	0.0	0.0
Olfr733	0.0	0.0
Olfr446	0.0	0.0
Olfr1099	0.0	0.0
Olfr95	0.0	0.0
Olfr329	0.0	0.0
Olfr357	0.0	0.0
Reep1	0.0	0.0
Olfr1357	0.0	0.0
Olfr435	0.0	0.0
Olfr1155	0.0	0.0
Olfr1351	0.0	0.0
Olfr723	0.0	0.0
Olfr971	0.0	0.0
Olfr1053	0.0	0.0
Olfr1359	0.0	0.0
Olfr720	0.0	0.0
Olfr186	0.0	0.0
Olfr808	0.0	0.0
Olfr389	0.0	0.0
Olfr390	0.0	0.0
Olfr986	0.0	0.0
Olfr979	0.0	0.0
Olfr1093	0.0	0.0
Olfr713	0.0	0.0
Olfr697	0.0	0.0
Olfr1101	0.0	0.0
Olfr73	0.0	0.0
Olfr1238	0.0	0.0
Olfr220	0.0	0.0
Olfr355	0.0	0.0
Olfr76	0.0	0.0
Olfr1211	0.0	0.0
Olfr1249	0.0	0.0
Olfr1263	0.0	0.0
Olfr750	0.0	0.0
Olfr308	0.0	0.0
Olfr944	0.0	0.0
Olfr1289	0.0	0.0
Olfr943	0.0	0.0
Olfr554	0.0	0.0
Olfr1500	0.0	0.0
Olfr646	0.0	0.0
Olfr568	0.0	0.0
Olfr1250	0.0	0.0
Olfr169	0.0	0.0
Olfr1019	0.0	0.0
Olfr936	0.0	0.0
Olfr1366	0.0	0.0
Olfr270	0.0	0.0
Olfr730	0.0	0.0
Olfr1111	0.0	0.0
Olfr1251	0.0	0.0
Olfr364-ps1	0.0	0.0
Olfr1414	0.0	0.0
Olfr59	0.0	0.0
Olfr635	0.0	0.0
Olfr441	0.0	0.0
Olfr187	0.0	0.0
Olfr18	0.0	0.0
Olfr314	0.0	0.0
Olfr935	0.0	0.0
Olfr464	0.0	0.0
Olfr190	0.0	0.0
Olfr640	0.0	0.0
Olfr1303	0.0	0.0
Olfr634-ps1	0.0	0.0
Olfr704	0.0	0.0
Olfr460	0.0	0.0
Olfr993	0.0	0.0
Olfr782	0.0	0.0
Olfr796	0.0	0.0
Olfr411	0.0	0.0
Olfr420	0.0	0.0
Olfr2	0.0	0.0
Reep2	0.0	0.0
Olfr231	0.0	0.0
Olfr577	0.0	0.0
Olfr24	0.0	0.0
Olfr802	0.0	0.0
Olfr318	0.0	0.0
Olfr714	0.0	0.0
Olfr1444	0.0	0.0
Olfr1270	0.0	0.0
Olfr767	0.0	0.0
Olfr700	0.0	0.0
Olfr391	0.0	0.0
Olfr1006	0.0	0.0
Olfr834	0.0	0.0
Olfr1023	0.0	0.0
Olfr183	0.0	0.0
Olfr55	0.0	0.0
Olfr449	0.0	0.0
Olfr68	0.0	0.0
Olfr924	0.0	0.0
Olfr380	0.0	0.0
Olfr732	0.0	0.0
Reep4	0.0	0.0
Olfr1016	0.0	0.0
Olfr1361	0.0	0.0
Olfr11	0.0	0.0
Olfr146	0.0	0.0
Olfr1257	0.0	0.0
Olfr20	0.0	0.0
Olfr448	0.0	0.0
Olfr393	0.0	0.0
Olfr1493-ps1	0.0	0.0
Olfr1508	0.0	0.0
Reep5	0.0	0.0
Olfr1259	0.0	0.0
Olfr1245	0.0	0.0
Olfr57	0.0	0.0
Olfr1509	0.0	0.0
Olfr307	0.0	0.0
Olfr1202	0.0	0.0
Olfr746	0.0	0.0
Olfr813	0.0	0.0
Olfr96	0.0	0.0
Olfr362	0.0	0.0
Olfr91	0.0	0.0
Olfr472	0.0	0.0
Olfr1423	0.0	0.0
Olfr666	0.0	0.0
Olfr474	0.0	0.0
Olfr722	0.0	0.0
Olfr664	0.0	0.0
Olfr455	0.0	0.0
Olfr1031	0.0	0.0
Olfr1234	0.0	0.0
Olfr1032	0.0	0.0
Olfr698	0.0	0.0
Olfr198	0.0	0.0
Olfr701	0.0	0.0
Olfr1097	0.0	0.0
Olfr275	0.0	0.0
Olfr17	0.0	0.0
Olfr459	0.0	0.0
Olfr90	0.0	0.0
Olfr727	0.0	0.0
Olfr1252	0.0	0.0
Olfr452	0.0	0.0
Olfr923	0.0	0.0
Olfr271-ps1	0.0	0.0
Olfr395	0.0	0.0
Olfr980	0.0	0.0
Olfr1353	0.0	0.0
Olfr1094	0.0	0.0
Olfr218	0.0	0.0
Olfr658	0.0	0.0
Olfr1438-ps1	0.0	0.0
Olfr585	0.0	0.0
Olfr287	0.0	0.0
Olfr791	0.0	0.0
Olfr571	0.0	0.0
Olfr1260	0.0	0.0
Olfr239	0.0	0.0
Olfr125	0.0	0.0
Olfr309	0.0	0.0
Olfr1042	0.0	0.0
Olfr695	0.0	0.0
Reep3	0.0	0.0
Olfr66	0.0	0.0
Olfr267	0.0	0.0
Olfr229	0.0	0.0
Olfr173	0.0	0.0
Olfr729	0.0	0.0
Olfr874	0.0	0.0
Olfr43	0.0	0.0
Olfr1469	0.0	0.0
Olfr1	0.0	0.0
Olfr172	0.0	0.0
Olfr412	0.0	0.0
Olfr1434	0.0	0.0
Olfr933	0.0	0.0
Olfr370	0.0	0.0
Olfr193	0.0	0.0
Olfr385	0.0	0.0
Olfr589	0.0	0.0
Olfr152	0.0	0.0
Olfr734	0.0	0.0
Olfr196	0.0	0.0
Olfr102	0.0	0.0
Olfr147	0.0	0.0
Olfr325	0.0	0.0
Olfr31	0.0	0.0
Olfr1047	0.0	0.0
Olfr721-ps1	0.0	0.0
Olfr1256	0.0	0.0
Olfr1537	0.0	0.0
Olfr1191-ps1	0.0	0.0
Olfr847	0.0	0.0
Olfr1512	0.0	0.0
Olfr399	0.0	0.0
Olfr954	0.0	0.0
Olfr1425	0.0	0.0
Olfr671	0.0	0.0
Olfr985	0.0	0.0
Olfr222	0.0	0.0
Olfr322	0.0	0.0
Olfr1254	0.0	0.0
Olfr996	0.0	0.0
Olfr376	0.0	0.0
Olfr16	0.0	0.0
Olfr56	0.0	0.0
Olfr378	0.0	0.0
Olfr656	0.0	0.0
Olfr1163	0.0	0.0
Olfr1445	0.0	0.0
Olfr161	0.0	0.0
Olfr1415	0.0	0.0
Olfr1352	0.0	0.0
Olfr963	0.0	0.0
Olfr744	0.0	0.0
Olfr1157	0.0	0.0
Olfr1241	0.0	0.0
Olfr994	0.0	0.0
Olfr221	0.0	0.0
Olfr92	0.0	0.0
Olfr1028	0.0	0.0
Olfr1156	0.0	0.0
Olfr354	0.0	0.0
Olfr1293-ps	0.0	0.0
Olfr918	0.0	0.0
Olfr681	0.0	0.0
Olfr657	0.0	0.0
Olfr328	0.0	0.0
Olfr556	0.0	0.0
Olfr1497	0.0	0.0
Olfr878	0.0	0.0
Olfr1248	0.0	0.0
Olfr365	0.0	0.0
Olfr951	0.0	0.0
Olfr978	0.0	0.0
Olfr461	0.0	0.0
Olfr382	0.0	0.0
Olfr694	0.0	0.0
Olfr316	0.0	0.0
Olfr283	0.0	0.0
Olfr145	0.0	0.0
Olfr71	0.0	0.0
Olfr27	0.0	0.0
Olfr47	0.0	0.0
Olfr705	0.0	0.0
Olfr1100	0.0	0.0
Olfr1209	0.0	0.0
Olfr417	0.0	0.0
Olfr1355	0.0	0.0
Olfr574	0.0	0.0
Olfr1291-ps1	0.0	0.0
Olfr195	0.0	0.0
Olfr429	0.0	0.0
Olfr1192-ps1	0.0	0.0
Olfr790	0.0	0.0
Olfr1104	0.0	0.0
Olfr706	0.0	0.0
Olfr1420	0.0	0.0
Olfr237	0.0	0.0
Olfr648	0.0	0.0
Olfr1151	0.0	0.0
Olfr678	0.0	0.0
Olfr937	0.0	0.0
Olfr1356	0.0	0.0
Olfr1102	0.0	0.0
Olfr38	0.0	0.0
Olfr520	0.0	0.0
Olfr414	0.0	0.0
Olfr78	0.0	0.0
Olfr292	0.0	0.0
Olfr167	0.0	0.0
Olfr728	0.0	0.0
Olfr745	0.0	0.0
Olfr93	0.0	0.0
Olfr1243	0.0	0.0
Olfr1044	0.0	0.0
Olfr1052	0.0	0.0
Olfr703	0.0	0.0
Olfr641	0.0	0.0
Olfr982	0.0	0.0
Olfr1386	0.0	0.0
Olfr821	0.0	0.0
Rtp4	0.0	0.0
Olfr592	0.0	0.0
Olfr502	0.0	0.0
Olfr1046	0.0	0.0
Olfr699	0.0	0.0
Olfr1204	0.0	0.0
Olfr444	0.0	0.0
Olfr1253	0.0	0.0
Olfr825	0.0	0.0
Olfr392	0.0	0.0
Olfr684	0.0	0.0
Olfr1242	0.0	0.0
Olfr715	0.0	0.0
Olfr735	0.0	0.0
Olfr518	0.0	0.0
Olfr1240	0.0	0.0
Olfr1494	0.0	0.0
Olfr631	0.0	0.0
Olfr1123	0.0	0.0
Olfr192	0.0	0.0
Olfr453	0.0	0.0
Olfr109	0.0	0.0
Olfr19	0.0	0.0
Olfr1057	0.0	0.0
Olfr1416	0.0	0.0
Olfr350	0.0	0.0
Olfr1510	0.0	0.0
Olfr661	0.0	0.0
Olfr103	0.0	0.0
Olfr845	0.0	0.0
Reep6	0.0	0.0
Olfr64	0.0	0.0
Olfr384	0.0	0.0
Olfr1098	0.0	0.0
Olfr181	0.0	0.0
Olfr557	0.0	0.0
Olfr379-ps1	0.0	0.0
Olfr780	0.0	0.0
Olfr351	0.0	0.0
Olfr1246	0.0	0.0
Olfr685	0.0	0.0
Olfr437	0.0	0.0
Olfr1396	0.0	0.0
Olfr558	0.0	0.0
Olfr677	0.0	0.0
Olfr1310	0.0	0.0
Olfr462	0.0	0.0
Olfr1496	0.0	0.0
Olfr1502	0.0	0.0
Olfr814	0.0	0.0
Olfr1264	0.0	0.0
Olfr1045	0.0	0.0
Elf3	0.0	0.0
Tmed2	0.0	0.0
Jag2	0.0	0.0
Dtx1	0.0	0.0
Dtx2	0.0	0.0
Eif4ebp1	0.0	0.0
Eef2k	0.0	0.0
Rps6kb1	0.0	0.0
Akt1s1	0.0	0.0
Cab39l	0.0	0.0
Strada	0.0	0.0
Stradb	0.0	0.0
Csnk1a1	0.0	0.0
Frat1	0.0	0.0
Amer1	0.0	0.0
Frat2	0.0	0.0
Tle2	0.0	0.0
Tle1	0.0	0.0
Tle3	0.0	0.0
Tle4	0.0	0.0
Ctbp2	0.0	0.0
Dvl2	0.0	0.0
Dvl3	0.0	0.0
Dvl1	0.0	0.0
Pygo2	0.0	0.0
Bcl9	0.0	0.0
Bcl9l	0.0	0.0
Pygo1	0.0	0.0
Sox4	0.0	0.0
Sox17	0.0	0.0
Chd8	0.0	0.0
Sox7	0.0	0.0
Sox13	0.0	0.0
Cby1	0.0	0.0
Sox9	0.0	0.0
Sox3	0.0	0.0
Ctnnbip1	0.0	0.0
Sox6	0.0	0.0
Lrp5	0.0	0.0
Dkk2	0.0	0.0
Lrp6	0.0	0.0
Dkk1	0.0	0.0
Dkk4	0.0	0.0
Kremen1	0.0	0.0
Sost	0.0	0.0
Kremen2	0.0	0.0
Hecw1	0.0	0.0
Dact1	0.0	0.0
Klhl12	0.0	0.0
Fzd5	0.0	0.0
Wnt8a	0.0	0.0
Wnt1	0.0	0.0
Fzd2	0.0	0.0
Wnt8b	0.0	0.0
Fzd1	0.0	0.0
Wnt3a	0.0	0.0
Rnf43	0.0	0.0
Rspo4	0.0	0.0
Rspo1	0.0	0.0
Znrf3	0.0	0.0
Rspo3	0.0	0.0
Igfals	0.0	0.0
Fzd4	0.0	0.0
Fzd8	0.0	0.0
Fzd6	0.0	0.0
Lgr5	0.0	0.0
Rspo2	0.0	0.0
Wnt16	0.0	0.0
Wnt3	0.0	0.0
Wnt4	0.0	0.0
Vps35	0.0	0.0
Wnt9a	0.0	0.0
Wnt5b	0.0	0.0
Vps26a	0.0	0.0
Vps29	0.0	0.0
Tmed5	0.0	0.0
Wnt10b	0.0	0.0
Wls	0.0	0.0
Wnt10a	0.0	0.0
Wnt5a	0.0	0.0
Wnt7b	0.0	0.0
Wnt9b	0.0	0.0
Wnt2	0.0	0.0
Wnt7a	0.0	0.0
Wnt2b	0.0	0.0
Wnt11	0.0	0.0
Wnt6	0.0	0.0
Nlk	0.0	0.0
Fzd3	0.0	0.0
Gnat2	0.0	0.0
Gnao1	0.0	0.0
Prickle1	0.0	0.0
Fzd7	0.0	0.0
Cltb	0.0	0.0
Ror1	0.0	0.0
Ror2	0.0	0.0
Amot	0.0	0.0
Amotl1	0.0	0.0
Amotl2	0.0	0.0
Mob1b	0.0	0.0
Mob1a	0.0	0.0
Lats2	0.0	0.0
Wwc1	0.0	0.0
Lats1	0.0	0.0
Apbb1ip	0.0	0.0
Bcar1	0.0	0.0
Hbegf	0.0	0.0
Akap13	0.0	0.0
Arhgef2	0.0	0.0
Arhgef39	0.0	0.0
Arhgef15	0.0	0.0
Arhgef40	0.0	0.0
Arhgef38	0.0	0.0
Adra1a	0.0	0.0
Arhgef33	0.0	0.0
Arhgef9	0.0	0.0
Abr	0.0	0.0
Arhgef18	0.0	0.0
Arhgef10	0.0	0.0
Plekhg2	0.0	0.0
Fgd2	0.0	0.0
Prex1	0.0	0.0
Arhgef26	0.0	0.0
Plekhg5	0.0	0.0
Fgd3	0.0	0.0
Arhgef10l	0.0	0.0
Mcf2	0.0	0.0
Adra1d	0.0	0.0
Ect2	0.0	0.0
Arhgef16	0.0	0.0
Adra1b	0.0	0.0
Arhgef17	0.0	0.0
Arhgef19	0.0	0.0
Arhgef5	0.0	0.0
Tiam2	0.0	0.0
Net1	0.0	0.0
Arhgef1	0.0	0.0
Fgd4	0.0	0.0
Mcf2l	0.0	0.0
Fgd1	0.0	0.0
Rasgrf2	0.0	0.0
Arhgef3	0.0	0.0
Arhgef37	0.0	0.0
Adrb3	0.0	0.0
Gpr25	0.0	0.0
Fshr	0.0	0.0
Taar9	0.0	0.0
Taar2	0.0	0.0
Rln3	0.0	0.0
Calcrl	0.0	0.0
Grk6	0.0	0.0
Pde8a	0.0	0.0
Pde4c	0.0	0.0
Vip	0.0	0.0
Adm2	0.0	0.0
Gpr20	0.0	0.0
Gpr27	0.0	0.0
Mc4r	0.0	0.0
Gpha2	0.0	0.0
Rxfp2	0.0	0.0
Vipr1	0.0	0.0
Sctr	0.0	0.0
Avp	0.0	0.0
Cysltr2	0.0	0.0
Grk2	0.0	0.0
Htr4	0.0	0.0
Gpr45	0.0	0.0
Ghrh	0.0	0.0
Ramp3	0.0	0.0
Pth2r	0.0	0.0
Pde7b	0.0	0.0
Gpr176	0.0	0.0
Pde7a	0.0	0.0
Ptger4	0.0	0.0
Insl3	0.0	0.0
Drd1	0.0	0.0
Lhcgr	0.0	0.0
Pth	0.0	0.0
Crhr2	0.0	0.0
Sct	0.0	0.0
Pde4d	0.0	0.0
Drd5	0.0	0.0
Rln1	0.0	0.0
Calca	0.0	0.0
Adm	0.0	0.0
Nps	0.0	0.0
Pde4a	0.0	0.0
Pth2	0.0	0.0
Iapp	0.0	0.0
Avpr2	0.0	0.0
Gpr150	0.0	0.0
Taar5	0.0	0.0
Htr7	0.0	0.0
Glp2r	0.0	0.0
Mc2r	0.0	0.0
Tshr	0.0	0.0
Ptger2	0.0	0.0
Ramp1	0.0	0.0
Mc3r	0.0	0.0
Pde3a	0.0	0.0
Mc5r	0.0	0.0
Npsr1	0.0	0.0
Mc1r	0.0	0.0
Adcyap1	0.0	0.0
Ghrhr	0.0	0.0
Vipr2	0.0	0.0
Pth1r	0.0	0.0
Taar6	0.0	0.0
Adrb1	0.0	0.0
Gpr39	0.0	0.0
Gipr	0.0	0.0
Taar8b	0.0	0.0
Ptgdr	0.0	0.0
Hrh2	0.0	0.0
Rxfp1	0.0	0.0
Gpr15	0.0	0.0
Gphb5	0.0	0.0
Grk5	0.0	0.0
Ramp2	0.0	0.0
Crh	0.0	0.0
Calcb	0.0	0.0
Pde8b	0.0	0.0
Calcr	0.0	0.0
Pthlh	0.0	0.0
Gpr83	0.0	0.0
Crhr1	0.0	0.0
Gpbar1	0.0	0.0
Htr6	0.0	0.0
Adcyap1r1	0.0	0.0
Taar3	0.0	0.0
Grk3	0.0	0.0
Taar1	0.0	0.0
Ppp1ca	0.0	0.0
Pde4b	0.0	0.0
Ppp1r1b	0.0	0.0
Pdyn	0.0	0.0
