sample	LV0	LV8	LV30	LV43	LV79	LV86	LV91	LV94	LV124	LV138	LV150	LV153	LV158
day28_food_VTA_rep2	0.1858206188824254	0.3294476453304084	-0.0013490960408988	-0.1902743286590565	0.139628449519129	0.5538178463115556	0.0356404334331761	-0.0945660162598757	-0.1796210346054408	-0.2131414637834897	-0.2456271862762382	-0.1588703487383159	-0.1755235383029856
day28_food_VTA_rep3	-0.0037797094115247	0.2750687169392038	-0.0049712392845002	-0.1893263101031667	0.1288139578044959	0.1957942400467124	0.5050098495478359	-0.0981732700812556	-0.1325907066032214	-0.236429159587007	-0.2301394582494564	-0.1163087403831583	0.0104133300949017
day28_food_VTA_rep4	0.1950464982019613	0.2980794216139418	-0.0055697094016977	-0.17902473625873	0.1768455115165381	0.2551137236795088	0.252597758241741	-0.1524990976274234	-0.1711691220631321	-0.1168436277846124	-0.2305305208510439	-0.1347814169214212	-0.1566558447993686
day28_food_VTA_rep5	0.1568074967574511	0.2259177799944853	-0.1052140280557744	-0.1869122350088483	0.0788132962464936	0.1788513895255854	0.1937040612965136	-0.1150939863824775	-0.090327880172921	-0.1623732182198912	-0.1909110478583467	-0.0983884720229019	-0.0445122836702357
day28_food_VTA_rep6	-0.0145122210891871	0.1995410123878009	-0.0096054821600412	-0.1910847696991475	0.1077398002580875	0.1530413702106368	0.4215497898586474	-0.1525978811406844	-0.0528702067198047	-0.085570750362956	-0.1794407549181926	-0.0646494585894643	-0.1061761275452707
day28_saline_VTA_rep1	0.0693076001505956	0.3248367400045179	0.0866391321794052	-0.1887607440424941	0.2831738084762134	0.2059153986340904	0.2967423350111136	-0.1999189976805666	-0.1682014386225577	-0.1617108038043727	-0.288652899284334	-0.2159994652176659	-0.1575652228944157
day28_saline_VTA_rep2	0.2052145231167621	0.1664190363083016	-0.1104647939066046	-0.1883683616037581	0.0672769079023315	0.2562962787645088	0.187102882858319	-0.1318085053016025	-0.0548484963726999	-0.0649829609287924	-0.1586138879944076	-0.0473295345368613	-0.059361086074911
day28_saline_VTA_rep3	0.2537281366750756	0.2018997740048326	-0.1087115757924298	-0.1803375039989609	0.0777039662925033	0.1798724914524009	0.179367861416419	-0.1335533521386913	-0.087987059602958	-0.0989157696291961	-0.1865078999247475	-0.0698969247274959	-0.1843581635140269
day28_saline_VTA_rep4	0.0297558498742238	0.2887197017351832	-0.1036239478732725	-0.2057897005131261	0.0792675072718064	0.1860777770549878	0.1029621105871008	-0.1158719601146808	-0.13371828250789	-0.2510608666575039	-0.2120882696443729	-0.1576415017656767	-0.0751955594354326
day28_saline_VTA_rep5	0.348180002164173	0.265453618167602	-0.1310124995089138	-0.1824464251120167	0.0828068072582575	0.3092971220480477	-0.0213447790909138	-0.0912801874327312	-0.1314515916425806	-0.221972747796871	-0.2330233347287582	-0.1422132842839867	-0.0984506368586012
