"LV_ID","day","region","pvalue","adjusted_p"
"LV166","day28","NAc","0.645573572684551",0.921347546428902
"LV166","day28","PFC","0.15501566397777",0.853098967563052
"LV166","day28","VTA","0.510376210577691",0.915078450715089
"LV167","day1","NAc","0.0700193412982891",0.817220414542016
"LV167","day1","PFC","0.171547074999092",0.853098967563052
"LV167","day1","VTA","0.452407287159699",0.905984284140408
"LV167","day28","NAc","0.229485391494533",0.873622405593689
"LV167","day28","PFC","0.938164627964705",0.993282539443196
"LV167","day28","VTA","0.0634295379147732",0.817220414542016
"LV168","day1","NAc","0.0434807258244013",0.790022435141893
"LV168","day1","PFC","0.0319388196640628",0.734592852273444
"LV168","day1","VTA","0.659225677859138",0.921743984740653
"LV168","day28","NAc","0.100422411579769",0.821225016728673
"LV168","day28","PFC","0.888909085385287",0.991643428751129
"LV168","day28","VTA","0.134576206905569",0.853098967563052
"LV169","day1","NAc","0.672170989802648",0.921743984740653
"LV169","day1","PFC","0.614611739166001",0.917151616081909
"LV169","day1","VTA","0.616418930373892",0.917151616081909
"LV169","day28","NAc","0.937747274520326",0.993282539443196
"LV169","day28","PFC","0.681190611997902",0.924067542987021
"LV169","day28","VTA","0.298875970285472",0.879844347570932
"LV170","day1","NAc","0.159342965600362",0.853098967563052
"LV170","day1","PFC","0.476667701974664",0.905984284140408
"LV170","day1","VTA","0.363136454474835",0.900881224343196
"LV170","day28","NAc","0.572241179791401",0.917151616081909
"LV170","day28","PFC","0.937453957470676",0.993282539443196
"LV170","day28","VTA","0.436866993291686",0.905984284140408
"LV171","day1","NAc","0.085326781632291",0.821225016728673
"LV171","day1","PFC","0.781380841097075",0.946550296669544
"LV171","day1","VTA","0.959035967846895",0.993282539443196
"LV171","day28","NAc","0.438326932836783",0.905984284140408
"LV171","day28","PFC","0.939817837576055",0.993282539443196
"LV171","day28","VTA","0.00253353457663002",0.356513263899705
"LV172","day1","NAc","0.199101002340243",0.865203214909227
"LV172","day1","PFC","0.763203394147682",0.939393893429867
"LV172","day1","VTA","0.120479513326411",0.837461503869348
"LV172","day28","NAc","0.023019795317358",0.651637282829826
"LV172","day28","PFC","0.205979283291962",0.872156108803176
"LV172","day28","VTA","0.114386300173754",0.823741905556159
"LV173","day1","NAc","0.698781827527889",0.925361147466339
"LV173","day1","PFC","0.813786886202266",0.956559188331528
"LV173","day1","VTA","0.290484876115867",0.879844347570932
"LV173","day28","NAc","0.34660997486608",0.897236891228659
"LV173","day28","PFC","0.846915908103919",0.969911994343077
"LV173","day28","VTA","0.219835826078612",0.873622405593689
"LV174","day1","NAc","0.0498210790584911",0.796784706186864
"LV174","day1","PFC","0.840991253414206",0.965129255477426
"LV174","day1","VTA","0.122396428729544",0.839289797002587
"LV174","day28","NAc","0.229206231005246",0.873622405593689
"LV174","day28","PFC","0.77827759605047",0.946550296669544
"LV174","day28","VTA","0.872172491090203",0.988581550475959
"LV175","day1","NAc","0.422468689236992",0.905984284140408
"LV175","day1","PFC","0.817927421906669",0.956559188331528
"LV175","day1","VTA","0.249804326165144",0.873622405593689
"LV175","day28","NAc","0.0708476000259955",0.817220414542016
"LV175","day28","PFC","0.893810460354662",0.992817186090404
"LV175","day28","VTA","0.0765888975490023",0.817220414542016
"LV176","day1","NAc","0.974250750098608",0.993282539443196
"LV176","day1","PFC","0.971950549438907",0.993282539443196
"LV176","day1","VTA","0.698041666920272",0.925361147466339
"LV176","day28","NAc","0.561571474801148",0.915078450715089
"LV176","day28","PFC","0.677327706069226",0.924067542987021
"LV176","day28","VTA","0.148137372141158",0.853098967563052
"LV177","day1","NAc","0.932624382704681",0.993282539443196
"LV177","day1","PFC","0.682686879805595",0.924067542987021
"LV177","day1","VTA","0.772992350943739",0.945053771253475
"LV177","day28","NAc","0.5392622810572",0.915078450715089
"LV177","day28","PFC","0.540195768585292",0.915078450715089
"LV177","day28","VTA","0.312066235428191",0.879844347570932
"LV178","day1","NAc","0.027447290895017",0.676938786871107
"LV178","day1","PFC","0.163407470678545",0.853098967563052
"LV178","day1","VTA","0.303299609698297",0.879844347570932
"LV178","day28","NAc","0.417151252826488",0.905984284140408
"LV178","day28","PFC","0.715459993888922",0.928164316396439
"LV178","day28","VTA","0.254366864789801",0.873622405593689
"LV179","day1","NAc","0.38586904121563",0.905984284140408
"LV179","day1","PFC","0.761557456469503",0.939393893429867
"LV179","day1","VTA","0.702837898343903",0.925361147466339
"LV179","day28","NAc","0.821594335624277",0.958816222546725
"LV179","day28","PFC","0.261761677261743",0.873622405593689
"LV179","day28","VTA","0.535333857852164",0.915078450715089
"LV180","day1","NAc","0.726413694831986",0.929279929444892
"LV180","day1","PFC","0.752444211406001",0.937869957661476
"LV180","day1","VTA","0.379162695740301",0.905984284140408
"LV180","day28","NAc","0.5811184917178",0.917151616081909
"LV180","day28","PFC","0.915419049751284",0.992951716423381
"LV180","day28","VTA","0.679024968728563",0.924067542987021
"LV181","day1","NAc","0.166147614227065",0.853098967563052
"LV181","day1","PFC","0.00491929236436489",0.45257489752157
"LV181","day1","VTA","0.972675702946512",0.993282539443196
"LV181","day28","NAc","0.987858353545068",0.993282539443196
"LV181","day28","PFC","0.844380583724531",0.968012631808808
"LV181","day28","VTA","0.597370979667923",0.917151616081909
"LV182","day1","NAc","0.916008558277136",0.992951716423381
"LV182","day1","PFC","0.639159610842228",0.921347546428902
"LV182","day1","VTA","0.280143811014112",0.879844347570932
"LV182","day28","NAc","0.813881066307756",0.956559188331528
"LV182","day28","PFC","0.114906026680841",0.823741905556159
"LV182","day28","VTA","0.546373976416847",0.915078450715089
"LV183","day1","NAc","0.262705058255039",0.873622405593689
"LV183","day1","PFC","0.159166411928947",0.853098967563052
"LV183","day1","VTA","0.131410648538619",0.853098967563052
"LV183","day28","NAc","0.54111623452145",0.915078450715089
"LV183","day28","PFC","0.546740766115366",0.915078450715089
"LV183","day28","VTA","0.437669916885958",0.905984284140408
"LV184","day1","NAc","0.721322989702958",0.929279929444892
"LV184","day1","PFC","0.0934454816591695",0.821225016728673
"LV184","day1","VTA","0.388792735815053",0.905984284140408
"LV184","day28","NAc","0.0961722536684477",0.821225016728673
"LV184","day28","PFC","0.00895383684903617",0.549168660074218
"LV184","day28","VTA","0.559388492036931",0.915078450715089
